time,open,high,low,close
1402704000,599.86200892,616.81129441,541.93489557,571.81384942
1402790400,571.36211644,593.14841497,550.47146374,592.99205529
1402876800,593.0675662,608.98146439,585.85513676,589.46137238
1402963200,589.49814816,612.00499323,586.41075948,609.63613797
1403049600,608.97380982,615.96579683,597.49,606.09623031
1403136000,607.00319451,614.7760076,593.7541681,594.77453834
1403222400,593.7405215,604.91947644,581.45692528,590.30205061
1403308800,590.18494439,602.96531058,579.39697751,589.79045651
1403395200,592.03434601,609.14906873,587.65739924,602.99451136
1403481600,601.11597665,608.61327968,581.26916786,589.04413278
1403568000,589.29882931,595.17729118,575.24880458,576.45884499
1403654400,577.46616615,581.07777646,556.03550937,564.08900918
1403740800,563.54649607,581.62282068,559.6158885,579.85463902
1403827200,580.4461114,603.84947371,575.502,602.75799547
1403913600,601.88134331,609.32275661,591.899,593.87786911
1404000000,593.80648827,608.3266792,587.87464779,601.34418788
1404086400,599.66766585,646.07113368,593.501,640.73060079
1404172800,641.70429131,658.79153317,638.33599164,639.49569983
1404259200,638.92608336,657.36156763,635.11245468,647.92659733
1404345600,649.99975157,652.75105166,631.36216307,642.96772046
1404432000,644.27135196,650,627.25156955,629.55054602
1404518400,629.42976291,634.42824518,623,629.57622747
1404604800,630.01144934,638.50910926,625.905,632.4700862
1404691200,633.64768028,638.64,614.50113933,620.90457646
1404777600,620.05395238,626.64323654,611.99830414,621.3265494
1404864000,622.16765518,627.44410732,612.19700508,619.58827748
1404950400,621.22032074,625.5,607.33495196,615.27143452
1405036800,614.69581277,633.63498476,609.95641128,631.82061783
1405123200,631.94438827,637.12709766,619.96583617,633.36236074
1405209600,634.39822774,635.34027757,619.07492602,625.8676363
1405296000,625.47990471,631.9,613.0128321,615.76149584
1405382400,617.14027888,625.06868259,612.61422916,615.01081965
1405468800,618.9559373,626.8830888,609.33789978,614.702572
1405555200,613.87186464,626.84071571,605.72233044,620.48424987
1405641600,622.93374078,631.97,613.3,628.13727212
1405728000,628.80040204,631.77,616.778,625.13263182
1405814400,626.06706914,629.39,612.54406096,623.79098231
1405900800,625.6253168,627.73524946,611.76380553,621.29507515
1405987200,620.38958994,624.99,610.91332184,617.75476871
1406073600,617.8558518,622.94,610.001,619.22839784
1406160000,619.42291716,621.92,587.39164286,600.89153388
1406246400,600.67486822,607.5506919,592.35195581,600.74794665
1406332800,599.58620897,601.19635395,587.005,594.47576628
1406419200,594.62508523,599.29262542,583.03153036,590.14061226
1406505600,591.63001446,593.97581461,568.99459666,585.04492149
1406592000,585.31783377,589.07934559,573.23,583.53008419
1406678400,583.60262517,585.85,558.28084941,564.6367573
1406764800,563.95256017,587.77860456,558.14262011,581.12798459
1406851200,581.3825776,602.22541893,578.12931171,592.62873345
1406937600,595.36805827,598,577.70192055,588.18633253
1407024000,586.42391407,589.6,576.3134725,585.38320128
1407110400,585.59652434,592.49152241,580.46071007,586.01635761
1407196800,585.99376651,587.81983794,577.40803235,582.15710872
1407283200,582.73024544,586.62910661,576.13966562,582.50817623
1407369600,582.41370035,590.995622,579.56437783,586.11249982
1407456000,586.94172305,599.63002972,585.91253981,590.30915243
1407542400,589.5328107,590.56970562,582.99946632,588.38032346
1407628800,588.12887634,594.51477869,585.01967864,590.39319378
1407715200,591.1035115,591.20421748,570.59086349,573.16498504
1407801600,573.60445724,574.91711813,561.05249636,567.88526807
1407888000,568.61624404,571.25129556,525.1011016,546.95791583
1407974400,547.15521695,547.39872048,488.93725965,509.06016749
1408060800,509.71581456,518.73140695,482.17569349,496.85841933
1408147200,497.53497384,523.20379626,483.41239213,519.45486138
1408233600,519.99386644,521.03393372,480.38986327,494.00633087
1408320000,493.57302782,503.61862167,445.05526178,467.31657056
1408406400,467.9911383,488.56989305,455.38132444,487.15549457
1408492800,487.00259082,520.55164106,465.1999787,511.84767103
1408579200,511.1860071,533.06527146,508.83123243,515.79601093
1408665600,516.61113624,522.75421545,497.14074592,511.96936893
1408752000,512.33090056,513.00970495,490.08770866,497.18543425
1408838400,497.18320128,513.30274765,494.611261,508.28507588
1408924800,507.23896118,508.34101711,497.31130786,501.15728628
1409011200,501.10989894,514.14663564,499.19063244,511.9273986
1409097600,511.99866206,520.49853463,505.25111372,509.52650032
1409184000,508.99988298,515.13090681,495.06,506.47663712
1409270400,506.81517148,511.64543351,499.9,507.54165434
1409356800,507.40533173,508.58719168,497.06238097,500.9327221
1409443200,501.37722767,504.64411692,474.02613145,477.17186933
1409529600,476.94971751,485.21677949,470.14908849,472.50854637
1409616000,471.86622092,484.05235926,468.79369746,474.38058406
1409702400,474.04868278,478.51201922,470.98384427,473.69091269
1409788800,473.78292631,494.04324005,469.3246464,488.3938863
1409875200,488.74592918,489.59643403,477.001,480.51881733
1409961600,479.90267726,485.69228591,477.002,481.86607475
1410048000,479.99,486.33263012,476.97574102,477.80725043
1410134400,478.7161159,480.71943555,463.05158089,471.1751087
1410220800,471.34092459,475.5271061,462.86109211,472.60978017
1410307200,473.0931912,487.31004488,467.5405297,477.39364193
1410393600,477.9014572,480.68452394,469.01309828,476.84227204
1410480000,476.35599977,477.39841298,465.95,473.79282061
1410566400,473.96464782,481.87669103,467.757,477.67511097
1410652800,477.80914198,479.9749007,467.89452553,475.791271
1410739200,475.84948353,479.32,467.22729016,471.28396624
1410825600,471.65597205,473.70553051,457.22513667,463.53652299
1410912000,464.04529758,466.71353951,444.78480011,455.86316659
1410998400,455.86875059,456.83,408.15283108,423.54005187
1411084800,423.91123526,428.30459441,381.13594807,394.13216082
1411171200,393.20803181,425.24593429,385.43495869,407.17199259
1411257600,407.58020536,411.95935073,390.39213362,398.22395713
1411344000,397.82652408,408.30454813,384.9,402.15383992
1411430400,400.08475008,444.66684086,392.78461985,436.57026683
1411516800,436.4072414,438.00603625,419.39327972,422.39816896
1411603200,422.29099249,424.1565254,406.03799223,409.65573295
1411689600,409.93149714,414.25766489,397.16044849,402.90466412
1411776000,402.98718775,407.7160132,392.90594319,398.80605058
1411862400,397.87421727,401.9227612,370.65412976,376.14589421
1411948800,375.77609838,384.95903788,369.89752726,374.37733216
1412035200,374.41321767,395.2682296,371.58710893,387.84163176
